BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evacuation_scenario.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"app-T-F,attacker-speed-0.6-1.5,shooting-T,peace-350,mods-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2020 06:59:54:763 +0100,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],app-info?,shooting?,num-peacefuls,visibility-mod,sound-mod,num-violents,shoot-noise,attack-prob,attackers-efectivity,attackers-speed,initial-positions,leaders-percentage,app-percentage,defense-prob,not-alerted-speed,mean-speed,max-speed-deviation,max-iter,app-mode,first-blood,crowd-running,what-is-a-crowd?,[step],not-app-killed,app-killed,app-killed + not-app-killed,not-app-accident,app-accident,not-app-accident + app-accident,not-app-in-secure-room,app-in-secure-room,not-app-in-secure-room + app-in-secure-room,not-app-rescued,app-rescued,not-app-rescued + app-rescued,rooms
18178,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,405,11,16,27,4,4,8,61,65,126,94,95,189,true
18182,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,284,20,10,30,5,3,8,61,55,116,92,104,196,true
18179,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,266,8,16,24,4,2,6,73,58,131,88,101,189,true
18180,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,414,16,13,29,4,1,5,61,67,128,100,88,188,true
18183,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,217,14,12,26,2,2,4,57,46,103,117,100,217,true
18188,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,146,2,4,6,2,0,2,44,38,82,136,124,260,true
18185,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,294,11,12,23,1,2,3,58,63,121,103,100,203,true
18173,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,356,11,8,19,3,1,4,60,64,124,105,98,203,true
18186,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,273,9,11,20,4,3,7,67,63,130,100,93,193,true
18187,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,410,14,13,27,0,2,2,71,44,115,106,100,206,true
18181,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,294,11,8,19,3,0,3,64,66,130,101,97,198,true
18193,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,174,6,8,14,2,2,4,62,51,113,98,121,219,true
18192,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,241,9,16,25,1,2,3,57,53,110,99,113,212,true
18194,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,274,13,19,32,4,3,7,49,70,119,102,90,192,true
18189,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,344,12,14,26,4,2,6,63,72,135,96,87,183,true
18184,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,304,11,17,28,3,2,5,62,55,117,107,93,200,true
18191,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,361,16,24,40,2,1,3,65,62,127,85,95,180,true
18176,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,476,10,10,20,2,3,5,58,69,127,96,102,198,true
18190,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,341,17,15,32,6,2,8,62,56,118,87,105,192,true
18197,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,257,17,9,26,4,2,6,56,61,117,99,102,201,true
18196,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,388,10,17,27,3,6,9,60,65,125,102,87,189,true
18199,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,303,12,13,25,3,4,7,57,54,111,106,101,207,true
18204,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,212,15,10,25,3,2,5,55,53,108,104,108,212,true
18202,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,318,12,3,15,2,0,2,56,69,125,93,115,208,true
18207,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,186,3,1,4,0,1,1,52,49,101,120,124,244,true
18195,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,263,16,11,27,2,0,2,56,63,119,101,101,202,true
18208,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,219,5,2,7,1,1,2,48,54,102,115,124,239,true
18200,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,16,18,34,3,2,5,55,68,123,82,105,187,true
18201,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,15,9,24,2,2,4,77,57,134,91,96,187,true
18209,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,405,13,16,29,6,2,8,43,70,113,96,104,200,true
18206,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,354,9,13,22,2,2,4,73,57,130,94,100,194,true
18210,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,378,17,11,28,3,3,6,64,57,121,97,98,195,true
18211,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,403,11,10,21,3,1,4,60,61,121,97,107,204,true
18212,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,354,11,13,24,4,4,8,60,64,124,91,103,194,true
18203,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,260,13,15,28,4,5,9,56,67,123,95,95,190,true
18217,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,264,7,7,14,0,0,0,53,65,118,109,109,218,true
18215,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,292,10,5,15,2,2,4,62,60,122,99,110,209,true
18214,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,385,13,16,29,4,4,8,52,64,116,99,98,197,true
18216,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,235,5,5,10,0,0,0,65,63,128,85,127,212,true
18198,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,432,19,9,28,3,2,5,78,59,137,103,77,180,true
18205,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,296,15,17,32,4,1,5,54,53,107,93,113,206,true
18219,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,290,13,13,26,8,0,8,60,62,122,99,95,194,true
18220,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,258,15,12,27,2,3,5,56,61,117,95,106,201,true
18226,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,254,16,17,33,6,1,7,72,63,135,88,87,175,true
18221,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,346,13,11,24,2,1,3,52,59,111,98,114,212,true
18218,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,5,13,18,2,4,6,63,47,110,106,109,215,true
18223,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,355,18,9,27,1,1,2,70,51,121,112,88,200,true
18225,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,312,15,12,27,2,2,4,58,63,121,98,100,198,true
18224,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,371,10,13,23,4,0,4,73,63,136,97,90,187,true
18230,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,283,17,8,25,1,1,2,63,62,125,109,89,198,true
18229,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,282,16,7,23,2,2,4,58,61,119,87,117,204,true
18222,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,232,8,8,16,4,1,5,63,57,120,122,87,209,true
18234,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,285,8,5,13,3,1,4,46,52,98,100,135,235,true
18213,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,11,17,28,6,5,11,65,62,127,90,93,183,true
18231,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,10,9,19,2,4,6,66,53,119,108,97,205,true
18232,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,443,11,11,22,3,0,3,40,70,110,115,100,215,true
18237,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,188,8,8,16,7,4,11,59,56,115,100,108,208,true
18236,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,358,14,9,23,2,3,5,64,50,114,116,92,208,true
18235,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,428,8,9,17,8,2,10,61,61,122,106,95,201,true
18240,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,207,9,8,17,2,0,2,49,56,105,106,120,226,true
18227,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,298,18,12,30,3,2,5,68,59,127,96,92,188,true
18233,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,299,12,15,27,3,3,6,53,72,125,91,101,192,true
18238,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,302,15,8,23,5,1,6,60,68,128,91,102,193,true
18243,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,229,10,4,14,4,1,5,41,50,91,134,106,240,true
18242,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,344,9,16,25,1,5,6,68,63,131,100,88,188,true
18244,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,289,12,9,21,2,1,3,54,60,114,116,96,212,true
18228,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,271,14,17,31,4,4,8,65,60,125,101,85,186,true
18245,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,259,20,14,34,4,2,6,52,66,118,90,102,192,true
18246,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,187,8,1,9,2,0,2,58,53,111,117,111,228,true
18247,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,287,8,14,22,2,0,2,60,67,127,100,99,199,true
18239,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,296,11,14,25,0,3,3,55,67,122,93,107,200,true
18248,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,176,6,2,8,0,2,2,56,47,103,117,120,237,true
18250,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,348,16,16,32,0,2,2,65,58,123,94,99,193,true
18256,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,231,8,1,9,1,0,1,54,57,111,112,117,229,true
18251,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,398,14,12,26,3,1,4,57,67,124,103,93,196,true
18257,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,252,14,9,23,4,3,7,54,68,122,92,106,198,true
18255,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,217,11,9,20,0,0,0,65,67,132,89,109,198,true
18249,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,289,10,16,26,2,4,6,65,55,120,108,90,198,true
18254,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,237,12,5,17,1,4,5,55,43,98,113,117,230,true
18252,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,317,10,17,27,1,7,8,62,55,117,102,96,198,true
18253,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,277,12,12,24,3,3,6,61,64,125,90,105,195,true
18241,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,436,13,12,25,3,0,3,69,61,130,95,97,192,true
18260,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,281,7,12,19,2,3,5,63,68,131,95,100,195,true
18261,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,289,20,15,35,2,2,4,53,74,127,90,94,184,true
18258,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,264,10,14,24,1,2,3,58,67,125,95,103,198,true
18263,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,243,13,8,21,3,3,6,51,64,115,92,116,208,true
18262,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,349,14,15,29,4,6,10,53,72,125,94,92,186,true
18259,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,302,13,20,33,3,3,6,56,74,130,91,90,181,true
18265,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,265,8,11,19,2,6,8,58,69,127,95,101,196,true
18268,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,327,18,12,30,1,0,1,64,50,114,103,102,205,true
18266,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,256,7,11,18,4,1,5,62,60,122,99,106,205,true
18270,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,326,10,15,25,2,1,3,59,64,123,102,97,199,true
18267,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,264,15,9,24,0,2,2,67,59,126,104,94,198,true
18273,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,243,18,14,32,1,1,2,64,57,121,83,112,195,true
18271,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,284,10,8,18,3,3,6,56,68,124,97,105,202,true
18272,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,216,9,10,19,1,1,2,59,68,127,93,109,202,true
18269,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,263,13,8,21,4,4,8,53,59,112,113,96,209,true
18274,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,428,13,8,21,3,6,9,65,65,130,94,96,190,true
18277,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,289,10,9,19,2,2,4,51,55,106,121,100,221,true
18276,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,379,9,11,20,1,1,2,66,57,123,101,104,205,true
18282,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,266,15,1,16,6,0,6,51,60,111,106,111,217,true
18281,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,345,8,9,17,1,0,1,51,64,115,102,115,217,true
18264,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,11,13,24,5,3,8,65,55,120,94,103,197,true
18279,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,20,8,28,7,1,8,61,59,120,98,95,193,true
18286,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,201,9,12,21,3,3,6,60,66,126,98,99,197,true
18285,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,310,6,5,11,3,1,4,56,57,113,117,105,222,true
18287,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,222,13,11,24,5,3,8,56,68,124,93,101,194,true
18280,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,383,17,14,31,0,2,2,61,63,124,111,82,193,true
18283,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,269,9,9,18,2,2,4,55,73,128,87,113,200,true
18275,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,426,23,12,35,1,2,3,62,66,128,98,86,184,true
18288,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,284,4,9,13,7,1,8,66,54,120,91,118,209,true
18284,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,335,16,15,31,4,5,9,59,54,113,101,96,197,true
18278,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,446,18,13,31,2,8,10,61,61,122,96,91,187,true
18293,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,318,11,9,20,0,6,6,55,59,114,94,116,210,true
18291,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,291,21,9,30,1,2,3,69,59,128,89,100,189,true
18292,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,12,15,27,2,1,3,63,62,125,91,103,194,true
18289,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,496,11,11,22,0,2,2,64,63,127,88,111,199,true
18294,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,355,8,16,24,0,1,1,55,68,123,106,96,202,true
18295,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,14,12,26,5,3,8,59,60,119,102,95,197,true
18290,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,257,16,11,27,5,0,5,50,63,113,104,101,205,true
18303,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,276,8,14,22,1,2,3,60,62,122,102,101,203,true
18298,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,397,15,12,27,0,2,2,67,61,128,106,87,193,true
18296,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,12,11,23,1,1,2,70,64,134,96,95,191,true
18301,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,386,18,12,30,1,3,4,51,62,113,111,92,203,true
18302,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,313,17,7,24,4,3,7,55,55,110,114,95,209,true
18306,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,281,12,16,28,4,3,7,51,62,113,95,107,202,true
18305,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,310,12,26,38,0,2,2,56,63,119,98,93,191,true
18304,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,359,6,19,25,2,2,4,50,59,109,111,101,212,true
18308,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,293,9,14,23,5,3,8,69,55,124,91,104,195,true
18297,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,308,10,15,25,4,2,6,50,54,104,107,108,215,true
18311,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,318,8,11,19,3,3,6,47,51,98,111,116,227,true
18312,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,295,9,10,19,1,2,3,74,57,131,90,107,197,true
18300,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,12,11,23,1,2,3,52,53,105,121,98,219,true
18313,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,268,9,13,22,4,3,7,72,56,128,89,104,193,true
18314,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,286,14,12,26,1,0,1,59,66,125,97,101,198,true
18309,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,349,13,17,30,4,5,9,63,66,129,100,82,182,true
18299,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,275,11,9,20,5,0,5,65,61,126,104,95,199,true
18316,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,319,6,12,18,5,3,8,63,53,116,107,101,208,true
18307,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,276,11,17,28,2,0,2,63,69,132,90,98,188,true
18318,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,372,17,15,32,1,2,3,56,57,113,100,102,202,true
18310,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,237,14,9,23,0,0,0,63,70,133,94,100,194,true
18315,false,true,350,1,1,2,0.5,0.5,0.5,1.4,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,348,9,15,24,1,1,2,68,60,128,106,90,196,true
